Date,Open,High,Low,Close,Volume,Adj Close
2004-09-01,13.98,16.27,13.77,16.05,809900,3.86
2004-08-02,40.64,43.17,13.43,14.00,483800,3.37
2004-07-01,36.54,41.88,35.08,40.97,480500,9.86
2004-06-01,39.38,40.47,33.75,36.38,336200,8.75
2004-05-03,32.75,41.08,31.80,39.28,372900,9.45
2004-04-01,40.00,41.23,32.58,32.58,315100,7.84
2004-03-01,42.38,43.97,36.25,39.88,342900,9.59
2004-02-02,38.70,44.62,38.65,42.12,405200,10.13
2004-01-01,42.38,46.25,38.62,39.00,333800,9.38
2003-12-01,32.13,43.12,32.13,42.38,330800,10.19
2003-11-03,32.75,33.50,30.38,32.25,359800,7.76
2003-10-01,29.25,33.88,29.25,32.50,411300,7.82
2003-09-01,27.70,30.62,27.70,29.25,443000,7.04
2003-08-01,25.73,29.75,24.55,27.70,875200,6.66
2003-07-01,21.00,25.85,21.00,25.73,550100,6.19
2003-06-02,21.88,22.49,20.79,21.00,368400,5.05
2003-05-01,20.50,22.48,20.25,22.00,373000,5.29
2003-04-01,22.75,23.10,20.00,20.50,338000,4.93
2003-03-03,26.00,26.25,22.51,22.75,342500,5.47
2003-02-03,24.24,26.35,24.18,26.00,362600,6.25
2003-01-01,25.73,25.75,22.75,24.20,290800,5.82
2002-12-02,24.60,27.90,24.55,25.73,390700,6.19
2002-11-01,23.61,25.05,22.25,25.00,665200,6.01
2002-10-01,21.62,24.62,20.75,24.00,728800,5.77
2002-09-02,18.85,22.75,18.74,21.65,519000,5.21
2002-08-01,20.60,20.75,18.25,18.75,501400,4.51
2002-07-01,19.34,22.26,17.88,20.75,527300,4.99
2002-06-03,19.23,19.88,17.75,19.42,688400,4.67
2002-05-01,16.10,19.00,16.10,19.00,884800,4.57
2002-04-01,15.55,16.67,15.20,16.10,907000,3.87
2002-03-01,15.70,16.50,14.75,15.88,1294800,3.82
2002-02-01,13.00,15.50,13.00,15.43,381400,3.71
2002-01-01,13.00,13.85,12.50,12.80,92600,3.08
2001-12-03,12.38,13.35,11.96,13.00,158400,3.13
2001-11-01,13.24,13.40,11.75,12.38,142500,2.98
2001-10-01,12.65,13.50,12.65,13.25,124900,3.19
2001-09-03,12.65,13.12,11.60,12.62,313800,3.04
2001-08-01,13.50,13.50,12.70,12.82,113500,3.08
2001-07-02,13.50,13.75,12.50,13.20,793200,3.18
2001-06-01,12.88,13.50,12.50,13.25,96800,3.19
2001-05-03,12.12,13.00,12.00,12.94,182300,3.11
2001-04-02,12.25,12.25,11.62,12.12,101300,2.92
2001-03-01,12.25,12.75,11.75,12.38,152200,2.98
2001-02-01,12.61,12.62,11.75,12.25,118400,2.95
2001-01-02,10.80,12.75,10.50,12.75,60500,3.07
2000-12-01,9.25,11.62,9.25,11.62,81800,2.80
2000-11-01,11.00,11.00,9.25,9.25,45700,2.22
2000-10-02,10.40,11.25,9.75,11.00,102900,2.65
2000-09-01,11.62,12.25,10.30,10.51,51600,2.53
2000-08-01,11.25,12.12,11.11,11.55,88100,2.78
2000-07-03,11.25,12.12,10.68,11.12,146000,2.68
2000-06-01,10.25,11.50,10.00,11.25,124800,2.71
2000-05-01,10.00,10.62,9.50,10.45,140700,2.51
2000-04-03,9.95,10.27,8.75,10.00,182800,2.41
2000-03-01,10.20,10.25,8.25,10.00,120800,2.41
2000-02-01,11.75,13.10,10.20,10.20,81000,2.45
2000-01-03,10.50,12.50,10.00,10.00,118500,2.41
