Date,Open,High,Low,Close,Volume,Adj Close
2004-03-01,5.93,6.07,5.62,6.07,41413000,0.74
2004-02-02,5.38,5.96,5.31,5.64,36226500,0.68
2004-01-01,5.26,6.04,5.26,5.31,38269600,0.64
2003-12-01,4.56,5.28,4.56,5.26,33589400,0.64
2003-11-03,4.31,4.61,4.22,4.45,37773400,0.54
2003-10-01,4.20,4.59,4.20,4.20,41849300,0.51
2003-09-01,4.05,4.38,4.04,4.12,49502200,0.50
2003-08-01,3.59,4.11,3.58,4.11,91666200,0.50
2003-07-01,3.51,3.85,3.51,3.79,33134700,0.46
2003-06-02,3.58,3.70,3.39,3.47,45060200,0.42
2003-05-01,3.39,3.69,3.39,3.62,49608100,0.44
2003-04-01,3.27,3.39,3.14,3.39,42707700,0.41
2003-03-03,2.99,3.34,2.88,3.17,36649400,0.38
2003-02-03,3.29,3.29,2.88,2.99,40309100,0.36
2003-01-01,3.30,3.66,3.10,3.24,34817100,0.39
2002-12-02,3.06,3.45,2.99,3.30,30501200,0.40
2002-11-01,2.99,3.13,2.81,3.00,35025000,0.36
2002-10-01,2.77,2.99,2.34,2.99,67021300,0.36
2002-09-02,3.00,3.35,2.47,2.50,66874500,0.30
2002-08-01,2.81,3.12,2.69,3.02,68269900,0.37
2002-07-01,3.30,3.30,2.50,2.78,55904800,0.34
2002-06-03,3.69,3.75,2.91,3.31,62203500,0.40
2002-05-01,3.63,3.75,3.41,3.65,54458400,0.44
2002-04-01,3.90,3.90,3.59,3.63,47741000,0.44
2002-03-01,3.77,3.94,3.62,3.83,61022400,0.46
2002-02-01,3.09,3.58,3.06,3.58,30933700,0.43
2002-01-01,3.28,3.37,3.03,3.12,31932600,0.38
2001-12-03,3.31,3.38,3.01,3.28,41907200,0.40
2001-11-01,3.33,3.50,2.97,3.19,56077400,0.39
2001-10-01,3.19,3.56,3.14,3.34,41862900,0.40
2001-09-03,3.58,3.78,3.11,3.31,48700400,0.40
2001-08-01,3.59,3.65,3.37,3.60,45959200,0.44
2001-07-02,3.64,3.80,3.44,3.66,34995800,0.44
2001-06-01,4.19,4.38,3.72,3.76,38768600,0.46
2001-05-03,3.81,4.19,3.67,4.19,48236400,0.51
2001-04-02,3.08,3.69,3.08,3.68,44122800,0.45
2001-03-01,3.62,3.71,3.16,3.22,60345600,0.39
2001-02-01,3.42,3.69,3.41,3.59,56354800,0.44
2001-01-02,3.10,3.62,3.10,3.42,56690500,0.41
2000-12-01,3.17,3.22,2.96,3.03,67381300,0.37
2000-11-01,3.50,3.55,3.19,3.19,57307300,0.39
2000-10-02,3.46,3.61,3.16,3.46,81380600,0.42
2000-09-01,3.55,3.77,3.36,3.45,75980800,0.42
2000-08-01,2.87,3.67,2.83,3.61,209970600,0.44
2000-07-03,3.31,3.44,2.90,2.90,47962800,0.35
2000-06-01,26.25,30.88,3.03,3.31,2579178400,0.40
2000-05-01,25.00,25.31,22.12,25.31,2884786000,3.06
2000-04-03,27.12,27.81,23.19,25.00,2814400000,3.03
2000-03-01,27.03,28.62,26.31,27.50,2271499100,3.33
2000-02-01,21.88,26.94,21.88,26.81,3834392300,3.25
2000-01-03,24.50,24.50,20.88,21.25,2550857100,2.57
