Date,Open,High,Low,Close,Volume,Adj Close
1979-01-02,298.50,316.25,294.50,308.75,2248100,8.27
1978-12-01,270.63,310.00,269.38,298.50,2405600,7.99
1978-11-01,265.25,276.50,256.00,269.50,1962800,7.22
1978-10-02,277.00,293.50,263.50,264.25,2195700,7.00
1978-09-01,292.00,304.50,273.50,277.00,1719700,7.34
1978-08-01,281.00,300.75,279.00,291.88,2214400,7.73
1978-07-03,257.25,281.50,255.00,281.00,2075500,7.37
1978-06-01,258.25,276.25,256.00,257.25,1724100,6.75
1978-05-01,266.00,268.75,258.00,258.25,1824100,6.77
1978-04-03,236.25,266.00,234.75,266.00,3147600,6.90
1978-03-01,251.25,252.50,235.25,235.50,2393600,6.11
1978-02-01,265.50,266.38,250.25,251.25,1569100,6.52
1978-01-03,268.50,273.00,264.00,265.50,1927000,6.81
1977-12-01,264.00,275.25,259.25,273.50,1615000,7.02
1977-11-01,257.25,269.25,249.00,264.00,1835000,6.77
1977-10-03,261.00,262.50,254.13,257.25,1315800,6.54
1977-09-01,268.38,269.00,255.25,261.00,1081000,6.63
1977-08-01,268.13,272.00,263.88,268.38,1028800,6.82
1977-07-01,263.88,275.50,258.00,268.13,1480100,6.75
1977-06-01,246.00,268.88,246.00,264.00,1540500,6.64
1977-05-02,258.75,263.75,244.50,245.50,1506400,6.18
1977-04-01,276.50,279.25,256.50,258.75,1907600,6.45
1977-03-01,276.13,286.13,275.75,276.50,1688300,6.89
1977-02-01,275.25,277.88,266.00,276.00,1398900,6.88
1977-01-03,276.50,280.50,266.13,275.25,1603600,6.80
1976-12-01,271.00,282.00,264.75,279.13,1304200,6.90
1976-11-01,271.75,275.50,257.50,271.00,1348100,6.69
1976-10-01,281.38,283.25,253.00,271.75,1691000,6.66
1976-09-01,273.63,288.50,273.25,281.38,1216300,6.89
1976-08-02,272.13,280.75,267.75,273.63,952200,6.70
1976-07-01,276.75,280.38,268.00,272.13,1267200,6.61
1976-06-01,256.50,278.88,252.00,276.75,1315400,6.72
1976-05-03,252.75,259.50,245.25,256.63,998000,6.24
1976-04-01,262.00,273.25,252.38,253.38,1379000,6.11
1976-03-01,255.63,265.88,254.25,262.00,1103900,6.32
1976-02-02,257.75,264.50,251.75,255.63,1385000,6.17
1976-01-02,224.25,259.75,223.38,257.75,1831000,6.18
1975-12-01,226.38,227.25,207.75,224.25,947500,5.37
1975-11-03,212.25,226.50,211.00,226.38,1094400,5.43
1975-10-01,188.25,215.75,183.25,212.25,1397400,5.05
1975-09-02,186.25,196.25,177.63,188.25,931500,4.47
1975-08-01,190.25,190.75,176.00,186.25,877100,4.43
1975-07-01,209.00,210.75,189.75,190.25,1130900,4.48
1975-06-02,217.00,219.75,203.00,209.00,937400,4.92
1975-05-01,209.88,227.38,206.00,215.00,1137800,5.06
1975-04-01,206.63,217.38,196.25,209.88,1188400,4.91
1975-03-03,216.00,224.75,203.25,206.63,1171400,4.83
1975-02-03,188.25,221.00,187.25,215.50,1657600,5.04
1975-01-02,168.25,191.50,157.25,188.25,1654000,4.37
1974-12-02,175.50,175.63,160.13,168.00,1011500,3.90
1974-11-01,189.13,200.00,166.75,177.25,1081600,4.11
1974-10-01,159.00,197.00,154.25,189.13,1361500,4.35
1974-09-03,192.00,192.50,150.50,159.00,1349500,3.66
1974-08-01,201.63,215.00,188.25,192.00,963800,4.42
1974-07-01,212.75,223.88,196.25,201.63,774200,4.61
1974-06-03,212.50,232.00,210.00,212.75,583400,4.86
1974-05-01,227.25,232.00,209.63,212.50,552500,4.86
1974-04-01,235.75,242.50,218.75,227.25,576500,5.17
1974-03-01,237.88,254.00,231.50,235.75,616900,5.36
1974-02-01,244.50,244.50,225.00,237.88,548100,5.41
1974-01-02,246.75,251.50,225.00,245.25,749700,5.55
1973-12-03,264.75,267.00,235.13,246.75,818800,5.58
1973-11-01,280.25,290.00,263.00,265.00,738200,5.99
1973-10-01,257.75,295.00,245.00,280.25,966000,6.31
1973-09-04,300.50,300.50,250.50,258.00,1289800,5.81
1973-08-01,314.50,314.75,297.25,301.00,519600,6.78
1973-07-02,314.00,323.50,295.00,314.50,761900,7.06
1973-06-01,314.00,333.50,306.00,317.00,644500,7.11
1973-05-01,411.50,425.25,314.00,314.75,901600,7.06
1973-04-02,431.50,436.25,401.25,408.00,726300,7.30
1973-03-01,431.50,449.75,419.50,431.50,706800,7.72
1973-02-01,435.50,456.50,418.50,431.50,818700,7.72
1973-01-02,404.50,448.50,404.50,435.50,925400,7.77
1972-12-01,391.00,405.00,385.00,402.00,697100,7.17
1972-11-01,386.00,394.50,371.00,391.00,670900,6.97
1972-10-02,406.50,407.88,361.50,385.50,930100,6.85
