Date,Open,High,Low,Close,Volume,Adj Close
2007-07-02,25.90,28.75,25.53,26.35,16688800,11.78
2007-08-01,26.15,26.60,21.81,26.10,22474100,11.92
2007-09-03,26.10,30.25,26.06,29.60,19420400,13.52
2007-10-01,29.54,37.00,28.65,36.01,24749700,16.73
2007-11-01,35.50,45.44,33.95,35.95,32175200,16.70
2007-12-03,36.38,44.20,35.75,44.20,24158200,20.54
2008-01-02,43.49,43.87,33.10,40.20,26278000,18.82
2008-02-01,40.25,43.22,39.17,40.72,21543300,19.07
2008-03-03,41.00,41.35,33.75,36.99,22304300,17.32
2008-04-01,37.49,43.72,36.76,42.20,28025400,39.72
2008-05-02,44.20,53.68,42.45,49.00,25210300,46.12
2008-06-02,49.29,50.27,43.00,46.21,22939500,43.50
2008-07-01,46.20,46.84,33.59,35.90,21533600,33.79
2008-08-01,34.60,36.07,30.81,34.90,18726000,32.85
2008-09-01,34.79,36.38,26.86,35.10,28830800,33.04
2008-10-01,35.00,35.28,17.80,23.31,40684800,21.94
2008-11-03,23.70,25.68,16.75,20.06,34138300,18.88
2008-12-01,19.23,24.75,17.35,22.84,30392900,21.88
2009-01-02,23.27,25.98,22.52,25.03,24090600,23.98
2009-02-02,24.55,28.15,24.51,26.40,26423900,25.29
2009-03-02,25.95,31.05,24.25,28.55,27777300,27.35
2009-04-01,28.77,31.32,27.95,29.54,22792400,28.64
2009-05-04,31.38,35.20,30.15,34.45,23291200,33.40
2009-06-01,35.29,35.40,30.61,32.45,19497700,31.46
2009-07-01,32.91,32.99,28.50,31.47,17442900,30.81
2009-08-03,31.95,34.20,30.85,31.38,19293900,30.72
2009-09-01,31.75,35.19,31.40,35.00,17567800,34.26
2009-10-01,34.65,37.70,33.55,35.04,17710000,34.30
2009-11-03,34.75,39.65,34.48,38.80,18356000,37.98
2009-12-01,39.25,40.09,35.20,36.69,15927200,35.92
2010-01-04,36.95,37.50,33.51,34.17,19068700,33.45
2010-02-01,34.29,34.89,30.72,34.61,19589300,33.88
2010-03-01,34.82,37.48,34.12,35.39,21152500,34.64
2010-04-01,35.66,36.41,31.90,32.80,20999100,32.11
2010-05-03,32.55,32.63,26.00,29.60,23845800,29.16
2010-06-01,29.00,30.38,26.71,26.86,17958000,26.46
2010-07-01,27.11,28.28,26.31,27.85,12439600,27.43
2010-08-02,27.97,29.54,25.45,26.06,17625700,25.83
2010-09-01,26.30,29.29,25.75,27.50,38323800,27.25
2010-10-01,27.58,27.85,23.90,25.85,37497400,25.62
2010-11-01,26.05,27.77,24.43,24.59,25292100,24.37
2010-12-01,25.03,27.44,24.97,27.29,20647100,27.05
2011-01-03,27.50,28.12,26.25,27.09,23837700,26.85
2011-02-01,27.30,28.90,26.24,28.58,27847200,28.32
2011-03-01,28.50,29.17,27.45,28.51,18954400,28.26
2011-04-04,28.80,28.85,25.26,25.60,21491800,25.47
2011-05-02,25.71,25.89,23.41,24.09,17971000,23.97
2011-06-01,24.00,24.16,22.85,23.72,18227900,23.60
2011-07-01,23.65,24.21,22.38,23.50,16118600,23.38
2011-08-17,20.80,20.96,19.51,20.80,22631300,20.69
2011-09-01,21.12,21.14,18.93,19.10,18975700,19.00
2011-10-03,18.96,21.98,17.90,21.32,25767700,21.21
2011-11-01,20.40,22.94,20.40,22.05,22564300,21.94
2011-12-01,22.33,23.47,21.00,21.49,19790700,21.38
2012-01-02,21.51,25.89,21.26,24.57,24840200,24.44
2012-02-01,24.70,25.88,22.71,24.31,30957600,24.19
2012-03-01,24.51,25.30,22.93,23.35,21396700,23.35
2012-04-02,23.28,23.60,20.81,21.29,19045800,21.29
2012-05-02,21.26,22.25,18.08,19.13,27983000,19.13
2012-06-01,18.53,20.15,17.42,18.25,30203300,18.25
2012-07-02,18.10,20.31,17.97,19.50,26911600,19.50
2012-08-01,19.50,21.88,18.83,20.75,25709700,20.75
2012-09-03,20.77,23.84,20.28,22.37,23399800,22.37
2012-10-01,22.33,23.10,22.02,22.25,21491800,22.25
